epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.1789354532957077,0.0010000000474974513,2.2256314754486084,0.12217194586992264,2.1052660942077637
1,0.2729331851005554,0.0010000000474974513,1.7922508716583252,0.1312217265367508,1.9982608556747437
2,0.28199321031570435,0.0010000000474974513,1.7140552997589111,0.1719457060098648,1.8519362211227417
3,0.26840317249298096,0.0010000000474974513,1.682922124862671,0.16289593279361725,1.8044168949127197
4,0.3227632939815521,0.0010000000474974513,1.4993318319320679,0.20814479887485504,1.7588862180709839
5,0.37599092721939087,0.0010000000474974513,1.3877406120300293,0.23529411852359772,1.5768266916275024
6,0.3986409902572632,0.0010000000474974513,1.312889575958252,0.24434389173984528,1.6654072999954224
7,0.4144960343837738,0.0010000000474974513,1.3081679344177246,0.19004525244235992,1.8381705284118652
8,0.3714609146118164,0.0010000000474974513,1.4075788259506226,0.3076923191547394,1.4944268465042114
9,0.4201585650444031,0.0010000000474974513,1.2681992053985596,0.4117647111415863,1.378448247909546
10,0.4077010154724121,0.0010000000474974513,1.3031952381134033,0.33484163880348206,1.4247090816497803
11,0.38958096504211426,0.0010000000474974513,1.2759175300598145,0.3031674325466156,1.4421204328536987
12,0.41676104068756104,0.0010000000474974513,1.2274051904678345,0.3303167521953583,1.5616708993911743
13,0.38958096504211426,0.0010000000474974513,1.322556734085083,0.33484163880348206,1.372707486152649
14,0.38165345788002014,0.0010000000474974513,1.3192334175109863,0.27149322628974915,1.612161636352539
15,0.4269535541534424,0.0010000000474974513,1.2363892793655396,0.3484162986278534,1.4040710926055908
16,0.4779161810874939,0.0010000000474974513,1.1678510904312134,0.4117647111415863,1.3497934341430664
17,0.4711211919784546,0.0010000000474974513,1.1934988498687744,0.26696833968162537,1.6177400350570679
18,0.5073612928390503,0.0010000000474974513,1.150956153869629,0.4117647111415863,1.2900049686431885
19,0.4847111999988556,0.0010000000474974513,1.1837462186813354,0.4841628968715668,1.222311019897461
20,0.5583239197731018,0.0010000000474974513,1.0540440082550049,0.4841628968715668,1.195315957069397
21,0.5968289971351624,0.0010000000474974513,0.9652237296104431,0.529411792755127,1.106063961982727
22,0.6443940997123718,0.0010000000474974513,0.8736053109169006,0.46606335043907166,1.1949867010116577
23,0.6217440366744995,0.0010000000474974513,0.9245578646659851,0.5022624731063843,1.1459088325500488
24,0.6511891484260559,0.0010000000474974513,0.8671827912330627,0.5384615659713745,1.129346489906311
25,0.7202718257904053,0.0010000000474974513,0.7184195518493652,0.5520362257957458,1.0038771629333496
26,0.7553793787956238,0.0010000000474974513,0.6389366388320923,0.5791855454444885,1.0834227800369263
27,0.6998867392539978,0.0010000000474974513,0.7413751482963562,0.4977375566959381,1.2560937404632568
28,0.7055492401123047,0.0010000000474974513,0.7754175662994385,0.39819005131721497,1.3091301918029785
29,0.7429218292236328,0.0010000000474974513,0.6403579711914062,0.7058823704719543,0.8501725792884827
30,0.7768969535827637,0.0010000000474974513,0.5619655251502991,0.6380090713500977,0.9827613234519958
31,0.7950170040130615,0.0010000000474974513,0.5083385705947876,0.6289592981338501,0.9081851840019226
32,0.8652321696281433,0.0010000000474974513,0.38681837916374207,0.733031690120697,0.7293664813041687
33,0.8233295679092407,0.0010000000474974513,0.4809749722480774,0.7873303294181824,0.6474776864051819
34,0.8958097100257874,0.0010000000474974513,0.31422820687294006,0.6832579374313354,0.8526814579963684
35,0.8640996813774109,0.0010000000474974513,0.39809107780456543,0.773755669593811,0.655303955078125
36,0.9003397226333618,0.0010000000474974513,0.2713431119918823,0.692307710647583,0.981661856174469
37,0.8244620561599731,0.0010000000474974513,0.4965634346008301,0.6606335043907166,0.7648314833641052
38,0.9071347713470459,0.0010000000474974513,0.2602844834327698,0.7013574838638306,0.9099539518356323
39,0.8448470830917358,0.0010000000474974513,0.43131470680236816,0.7239819169044495,0.7329274415969849
40,0.8992072343826294,0.0010000000474974513,0.29985567927360535,0.733031690120697,0.7360152006149292
41,0.8992072343826294,0.0010000000474974513,0.24928511679172516,0.7873303294181824,0.6357678771018982
42,0.8810871839523315,0.0010000000474974513,0.3500356674194336,0.5837104320526123,1.0155181884765625
43,0.8663646578788757,0.0010000000474974513,0.36854737997055054,0.7058823704719543,0.8061913251876831
44,0.9524348974227905,0.0010000000474974513,0.1726769208908081,0.7918552160263062,0.5198583602905273
45,0.9037372469902039,0.0010000000474974513,0.32601165771484375,0.6877828240394592,0.9332727789878845
46,0.8403171300888062,0.0010000000474974513,0.4019087553024292,0.7963801026344299,0.5403406620025635
47,0.8607021570205688,0.0010000000474974513,0.36560189723968506,0.7239819169044495,0.643478512763977
48,0.9105322957038879,0.0010000000474974513,0.24640044569969177,0.8461538553237915,0.455384761095047
49,0.9388448596000671,0.0010000000474974513,0.18951602280139923,0.7149321436882019,0.8058845400810242
50,0.9139297604560852,0.0010000000474974513,0.25733551383018494,0.7194570302963257,0.8731609582901001
51,0.9297848343849182,0.0010000000474974513,0.18666692078113556,0.8687782883644104,0.33622854948043823
52,0.941109836101532,0.0010000000474974513,0.15488986670970917,0.8868778347969055,0.3231518864631653
53,0.944507360458374,0.0010000000474974513,0.17688815295696259,0.8868778347969055,0.25253936648368835
54,0.8924122452735901,0.0010000000474974513,0.2817740738391876,0.7918552160263062,0.5440898537635803
55,0.9037372469902039,0.0010000000474974513,0.2477901428937912,0.9049773812294006,0.23095770180225372
56,0.9331823587417603,0.0010000000474974513,0.19633373618125916,0.814479649066925,0.42076727747917175
57,0.9275197982788086,0.0010000000474974513,0.1964968740940094,0.8552036285400391,0.4069898724555969
58,0.9637598991394043,0.0010000000474974513,0.09484658390283585,0.8823529481887817,0.38457736372947693
59,0.9909399747848511,0.0010000000474974513,0.05421917513012886,0.9230769276618958,0.16454432904720306
60,0.9694223999977112,0.0010000000474974513,0.10091127455234528,0.8325791954994202,0.5257216095924377
61,0.9637598991394043,0.0010000000474974513,0.09946857392787933,0.9276018142700195,0.1949208527803421
62,0.9920724630355835,0.0010000000474974513,0.041592132300138474,0.8868778347969055,0.38403138518333435
63,0.9728199243545532,0.0010000000474974513,0.07710917294025421,0.9819004535675049,0.08073312789201736
64,0.9852774739265442,0.0010000000474974513,0.05204758793115616,0.9728506803512573,0.11307135224342346
65,0.996602475643158,0.0010000000474974513,0.026037948206067085,0.9909502267837524,0.0489015206694603
66,0.9988675117492676,0.0010000000474974513,0.01590110920369625,0.9773755669593811,0.06574797630310059
67,0.9988675117492676,0.0010000000474974513,0.014070986770093441,0.9909502267837524,0.03982777148485184
68,1.0,0.0010000000474974513,0.01071097794920206,0.9909502267837524,0.034678518772125244
69,1.0,0.0010000000474974513,0.008955191820859909,0.9909502267837524,0.03272858262062073
70,1.0,0.0010000000474974513,0.008227427490055561,0.9909502267837524,0.028274403885006905
71,1.0,0.0010000000474974513,0.007424485869705677,0.9909502267837524,0.027622560039162636
72,1.0,0.0010000000474974513,0.00735977478325367,0.9909502267837524,0.025851482525467873
